windows/browser/java_mixer_sequencer,CVE-2010-0842;OSVDB-63493;BID-39077;ZDI-10-060;URL-http://vreugdenhilresearch.nl/java-midi-parse-vulnerabilities/
windows/browser/java_ws_arginject_altjvm,CVE-2010-0886;CVE-2010-1423;OSVDB-63648;BID-39346;URL-http://archives.neohapsis.com/archives/fulldisclosure/2010-04/0122.html;URL-http://www.reversemode.com/index.php?option=com_content&task=view&id=67&Itemid=1
windows/browser/java_ws_double_quote,CVE-2012-1533;OSVDB-86348;BID-56046;URL-http://www.oracle.com/technetwork/topics/security/javacpuoct2012-1515924.html;URL-http://pastebin.com/eUucVage 
windows/browser/java_ws_vmargs,CVE-2012-0500;OSVDB-79227;BID-52015;URL-http://seclists.org/fulldisclosure/2012/Feb/251;URL-http://www.oracle.com/technetwork/topics/security/javacpufeb2012-366318.html
windows/browser/juniper_sslvpn_ive_setupdll,CVE-2006-2086;OSVDB-25001;BID-17712;URL-http://archives.neohapsis.com/archives/fulldisclosure/2006-04/0743.html
windows/browser/kazaa_altnet_heap,CVE-2007-5217;OSVDB-37785;URL-http://secunia.com/advisories/26970/
windows/browser/keyhelp_launchtripane_exec,CVE-2012-2516;OSVDB-83311;BID-55265;ZDI-12-169;URL-http://support.ge-ip.com/support/index?page=kbchannel&id=S:KB14863
windows/browser/logitechvideocall_start,CVE-2007-2918;OSVDB-36820;BID-24254
windows/browser/lpviewer_url,CVE-2008-4384;OSVDB-48946;US-CERT-VU-848873;BID-31604
windows/browser/macrovision_downloadandexecute,CVE-2007-5660;OSVDB-38347;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2007-December/059288.html
windows/browser/macrovision_unsafe,CVE-2007-5660;OSVDB-38347;BID-26280
windows/browser/malwarebytes_update_exec,CVE-2014-4936;URL- OSVDB (116050);URL-http://blog.0x3a.com/post/104954032239/cve-2014-4936-malwarebytes-anti-malware-and
windows/browser/maxthon_history_xcs,OSVDB-88191;EDB-23225;URL-http://blog.malerisch.net/2012/12/maxthon-cross-context-scripting-xcs-about-history-rce.html
windows/browser/mcafee_mcsubmgr_vsprintf,CVE-2006-3961;OSVDB-27698;BID-19265;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2006-August/048565.html
windows/browser/mcafee_mvt_exec,CVE-2012-4598;OSVDB-81657;EDB-18805;URL-https://kc.mcafee.com/corporate/index?page=content&id=SB10028
windows/browser/mcafeevisualtrace_tracetarget,CVE-2006-6707;OSVDB-32399;URL-http://secunia.com/advisories/23463
windows/browser/mirc_irc_url,CVE-2003-1336;OSVDB-2665;BID-8819
windows/browser/mozilla_attribchildremoved,CVE-2011-3659;OSVDB-78736;ZDI-12-110;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=708198
windows/browser/mozilla_firefox_onreadystatechange,CVE-2013-1690;OSVDB-94584;BID-60778;URL-https://www.mozilla.org/security/announce/2013/mfsa2013-53.html;URL-https://lists.torproject.org/pipermail/tor-announce/2013-August/000089.html;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=901365;URL-http://krash.in/ffn0day.txt;URL-http://hg.mozilla.org/releases/mozilla-esr17/rev/2d5a85d7d3ae
windows/browser/mozilla_firefox_xmlserializer,CVE-2013-0753;OSVDB-89021;BID-57209;ZDI-13-006;URL-http://www.mozilla.org/security/announce/2013/mfsa2013-16.html;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=814001
windows/browser/mozilla_interleaved_write,CVE-2010-3765;OSVDB-68905;BID-15352;EDB-15352;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=607222;URL-http://www.mozilla.org/security/announce/2010/mfsa2010-73.html
windows/browser/mozilla_mchannel,CVE-2011-0065;OSVDB-72085;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=634986;URL-http://www.mozilla.org/security/announce/2011/mfsa2011-13.html
windows/browser/mozilla_nssvgvalue,CVE-2011-3658;OSVDB-77953;ZDI-12-056;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=708186
windows/browser/mozilla_nstreerange,CVE-2011-0073;OSVDB-72087;BID-47663;ZDI-11-157;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=630919;URL-http://www.mozilla.org/security/announce/2011/mfsa2011-13.html
windows/browser/mozilla_reduceright,CVE-2011-2371;OSVDB-73184;EDB-17974;URL-https://bugzilla.mozilla.org/show_bug.cgi?id=664009
windows/browser/ms03_020_ie_objecttype,CVE-2003-0344;OSVDB-2967;BID-7806;MSB-MS03-020
windows/browser/ms05_054_onload,MSB-MS05-054;CVE-2005-1790;OSVDB-17094;BID-13799;URL-http://www.cvedetails.com/cve/CVE-2005-1790
windows/browser/ms06_001_wmf_setabortproc,CVE-2005-4560;OSVDB-21987;MSB-MS06-001;BID-16074;URL-http://www.microsoft.com/technet/security/advisory/912840.mspx;URL-http://wvware.sourceforge.net/caolan/ora-wmf.html;URL-http://www.geocad.ru/new/site/Formats/Graphics/wmf/wmf.txt
windows/browser/ms06_013_createtextrange,CVE-2006-1359;OSVDB-24050;MSB-MS06-013;BID-17196;US-CERT-VU-876678;URL-http://secunia.com/secunia_research/2006-7/advisory/;URL-http://seclists.org/lists/bugtraq/2006/Mar/0410.html;URL-http://seclists.org/lists/fulldisclosure/2006/Mar/1439.html;URL-http://www.shog9.com/crashIE.html
windows/browser/ms06_055_vml_method,CVE-2006-4868;OSVDB-28946;MSB-MS06-055;BID-20096
windows/browser/ms06_057_webview_setslice,CVE-2006-3730;OSVDB-27110;MSB-MS06-057;BID-19030;URL-http://browserfun.blogspot.com/2006/07/mobb-18-webviewfoldericon-setslice.html
windows/browser/ms06_067_keyframe,CVE-2006-4777;OSVDB-28842;BID-20047;MSB-MS06-067;URL-https://www.blackhat.com/presentations/bh-eu-07/Sotirov/Sotirov-Source-Code.zip
windows/browser/ms06_071_xml_core,CVE-2006-5745;OSVDB-29425;MSB-MS06-071;BID-20915
windows/browser/ms07_017_ani_loadimage_chunksize,CVE-2007-0038;OSVDB-33629;BID-23194;MSB-MS07-017;URL-http://www.microsoft.com/technet/security/advisory/935423.mspx;URL-http://www.determina.com/security.research/vulnerabilities/ani-header.html
windows/browser/ms08_041_snapshotviewer,CVE-2008-2463;OSVDB-46749;MSB-MS08-041;BID-30114
windows/browser/ms08_053_mediaencoder,CVE-2008-3008;OSVDB-47962;BID-31065;MSB-MS08-053
windows/browser/ms08_070_visual_studio_msmask,CVE-2008-3704;OSVDB-47475;BID-30674;MSB-MS08-070
windows/browser/ms08_078_xml_corruption,CVE-2008-4844;OSVDB-50622;BID-32721;MSB-MS08-078;URL-http://www.microsoft.com/technet/security/advisory/961051.mspx;URL-http://taossa.com/archive/bh08sotirovdowd.pdf
windows/browser/ms09_002_memory_corruption,CVE-2009-0075;OSVDB-51839;MSB-MS09-002
windows/browser/ms09_043_owc_htmlurl,CVE-2009-1534;OSVDB-56916;BID-35992;MSB-MS09-043;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=819
windows/browser/ms09_043_owc_msdso,CVE-2009-1136;OSVDB-55806;MSB-MS09-043;URL-http://ahmed.obied.net/software/code/exploits/ie_owc.py;EDB-9163;URL-http://www.microsoft.com/technet/security/advisory/973472.mspx
windows/browser/ms09_072_style_object,MSB-MS09-072;CVE-2009-3672;OSVDB-50622;BID-37085;URL-http://www.microsoft.com/technet/security/advisory/977981.mspx;URL-http://taossa.com/archive/bh08sotirovdowd.pdf
windows/browser/ms10_002_aurora,MSB-MS10-002;CVE-2010-0249;OSVDB-61697;URL-http://www.microsoft.com/technet/security/advisory/979352.mspx;URL-http://wepawet.iseclab.org/view.php?hash=1aea206aa64ebeabb07237f1e2230d0f&type=js
windows/browser/ms10_002_ie_object,MSB-MS10-002;CVE-2010-0248;OSVDB-61914;URL-http://dvlabs.tippingpoint.com/blog/2012/03/15/pwn2own-2012-challenge-writeup;ZDI-10-014
windows/browser/ms10_018_ie_behaviors,CVE-2010-0806;OSVDB-62810;BID-38615;URL-http://www.microsoft.com/technet/security/advisory/981374.mspx;URL-http://www.avertlabs.com/research/blog/index.php/2010/03/09/targeted-internet-explorer-0day-attack-announced-cve-2010-0806/;URL-http://eticanicomana.blogspot.com/2010/03/aleatory-persitent-threat.html;MSB-MS10-018
windows/browser/ms10_018_ie_tabular_activex,CVE-2010-0805;OSVDB-63329;BID-39025;ZDI-10-034;MSB-MS10-018
windows/browser/ms10_022_ie_vbscript_winhlp32,CVE-2010-0483;OSVDB-62632;MSB-MS10-023;URL-http://www.microsoft.com/technet/security/advisory/981169.mspx;URL-http://blogs.technet.com/msrc/archive/2010/02/28/investigating-a-new-win32hlp-and-internet-explorer-issue.aspx;URL-http://isec.pl/vulnerabilities/isec-0027-msgbox-helpfile-ie.txt
windows/browser/ms10_026_avi_nsamplespersec,CVE-2010-0480;OSVDB-63749;BID-39303;MSB-MS10-026;URL-http://www.exploit-db.com/moaub-5-microsoft-mpeg-layer-3-audio-stack-based-overflow/;URL-http://www.phreedom.org/research/bypassing-browser-memory-protections/
windows/browser/ms10_042_helpctr_xss_cmd_exec,CVE-2010-1885;OSVDB-65264;URL-http://lock.cmpxchg8b.com/b10a58b75029f79b5f93f4add3ddf992/ADVISORY;URL-http://www.microsoft.com/technet/security/advisory/2219475.mspx;MSB-MS10-042
windows/browser/ms10_046_shortcut_icon_dllloader,CVE-2010-2568;OSVDB-66387;MSB-MS10-046;URL-http://www.microsoft.com/technet/security/advisory/2286198.mspx
windows/browser/ms10_090_ie_css_clip,CVE-2010-3962;OSVDB-68987;BID-44536;URL-http://www.microsoft.com/technet/security/advisory/2458511.mspx;EDB-15421;MSB-MS10-090
windows/browser/ms11_003_ie_css_import,CVE-2010-3971;OSVDB-69796;BID-45246;URL-http://www.microsoft.com/technet/security/advisory/2488013.mspx;URL-http://www.wooyun.org/bugs/wooyun-2010-0885;URL-http://seclists.org/fulldisclosure/2010/Dec/110;URL-http://xcon.xfocus.net/XCon2010_ChenXie_EN.pdf;URL-http://www.breakingpointsystems.com/community/blog/ie-vulnerability/;MSB-MS11-003
windows/browser/ms11_050_mshtml_cobjectelement,CVE-2011-1260;OSVDB-72950;MSB-MS11-050;URL-http://d0cs4vage.blogspot.com/2011/06/insecticides-dont-kill-bugs-patch.html
windows/browser/ms11_081_option,CVE-2011-1996;OSVDB-76208;MSB-MS11-081;URL-http://ifsec.blogspot.com/2011/10/internet-explorer-option-element-remote.html;URL-http://pastebin.com/YLH725Aj
windows/browser/ms11_093_ole32,MSB-MS11-093;CVE-2011-3400;OSVDB-77663;BID-50977;URL-http://aluigi.org/adv/ole32_1-adv.txt;URL-http://www.verisigninc.com/en_US/products-and-services/network-intelligence-availability/idefense/public-vulnerability-reports/articles/index.xhtml?id=966
windows/browser/ms12_004_midi,MSB-MS12-004;CVE-2012-0003;OSVDB-78210;BID-51292;URL-http://www.vupen.com/blog/20120117.Advanced_Exploitation_of_Windows_MS12-004_CVE-2012-0003.php
windows/browser/ms12_037_ie_colspan,CVE-2012-1876;OSVDB-82866;BID-53848;MSB-MS12-037;URL-http://www.vupen.com/blog/20120710.Advanced_Exploitation_of_Internet_Explorer_HeapOv_CVE-2012-1876.php
windows/browser/ms12_037_same_id,MSB-MS12-037;CVE-2012-1875;OSVDB-82865;URL-http://labs.alienvault.com/labs/index.php/2012/ongoing-attacks-exploiting-cve-2012-1875/;URL-https://twitter.com/binjo/status/212795802974830592;URL-https://community.rapid7.com/community/metasploit/blog/2012/06/18/metasploit-exploits-critical-microsoft-vulnerabilities
windows/browser/ms13_009_ie_slayoutrun_uaf,CVE-2013-0025;OSVDB-90122;MSB-MS13-009;URL-http://security-assessment.com/files/documents/advisory/ie_slayoutrun_uaf.pdf
windows/browser/ms13_022_silverlight_script_object,CVE-2013-0074;CVE-2013-3896;OSVDB-91147;OSVDB-98223;BID-58327;BID-62793;MSB-MS13-022;MSB-MS13-087;URL-http://packetstormsecurity.com/files/123731/
windows/browser/ms13_037_svg_dashstyle,CVE-2013-2551;OSVDB-91197;BID-58570;MSB-MS13-037;URL-http://www.vupen.com/blog/20130522.Advanced_Exploitation_of_IE10_Windows8_Pwn2Own_2013.php;URL-http://binvul.com/viewthread.php?tid=311
windows/browser/ms13_055_canchor,CVE-2013-3163;OSVDB-94981;MSB-MS13-055;URL-https://speakerd.s3.amazonaws.com/presentations/0df98910d26c0130e8927e81ab71b214/for-share.pdf
windows/browser/ms13_059_cflatmarkuppointer,CVE-2013-3184;OSVDB-96182;MSB-MS13-059;BID-61668;ZDI-13-194;ZDI-13-195
windows/browser/ms13_069_caret,CVE-2013-3205;OSVDB-97094;MSB-MS13-069;ZDI-13-217
windows/browser/ms13_080_cdisplaypointer,CVE-2013-3897;OSVDB-98207;MSB-MS13-080;URL-http://blogs.technet.com/b/srd/archive/2013/10/08/ms13-080-addresses-two-vulnerabilities-under-limited-targeted-attacks.aspx;URL-http://jsunpack.jeek.org/?report=847afb154a4e876d61f93404842d9a1b93a774fb
windows/browser/ms13_090_cardspacesigninhelper,CVE-2013-3918;OSVDB-99555;BID-63631;MSB-MS13-090;URL-http://blogs.technet.com/b/msrc/archive/2013/11/11/activex-control-issue-being-addressed-in-update-tuesday.aspx
windows/browser/ms14_012_cmarkup_uaf,CVE-2014-0322;MSB-MS14-012;BID-65551;URL-http://www.fireeye.com/blog/technical/cyber-exploits/2014/02/operation-snowman-deputydog-actor-compromises-us-veterans-of-foreign-wars-website.html;URL-http://hdwsec.fr/blog/CVE-2014-0322.html
windows/browser/ms14_012_textrange,CVE-2014-0307;MSB-MS14-012
windows/browser/ms14_064_ole_code_execution,CVE-2014-6332;MSB-MS14-064;OSVDB-114533;EDB-35229;EDB-35308;URL-http://securityintelligence.com/ibm-x-force-researcher-finds-significant-vulnerability-in-microsoft-windows;URL-https://forsec.nl/2014/11/cve-2014-6332-internet-explorer-msf-module
windows/browser/msvidctl_mpeg2,CVE-2008-0015;OSVDB-55651;BID-35558;MSB-MS09-032;MSB-MS09-037;URL-http://www.microsoft.com/technet/security/advisory/972890.mspx
windows/browser/mswhale_checkforupdates,CVE-2007-2238;OSVDB-53933;URL-http://technet.microsoft.com/en-us/library/dd282918.aspx
windows/browser/msxml_get_definition_code_exec,CVE-2012-1889;BID-53934;OSVDB-82873;MSB-MS12-043;URL-http://technet.microsoft.com/en-us/security/advisory/2719615;URL-http://www.zdnet.com/blog/security/state-sponsored-attackers-using-ie-zero-day-to-hijack-gmail-accounts/12462;URL-http://hi.baidu.com/inking26/blog/item/9c2ab11c4784e5aa86d6b6c1.html;URL-https://community.rapid7.com/community/metasploit/blog/2012/06/18/metasploit-exploits-critical-microsoft-vulnerabilities
windows/browser/nctaudiofile2_setformatlikesample,CVE-2007-0018;OSVDB-32032;BID-22196;US-CERT-VU-292713;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2007-May/062911.html
windows/browser/nis2004_antispam,CVE-2004-0363;OSVDB-6249;BID-9916
windows/browser/nis2004_get,CVE-2007-1689;OSVDB-36164;URL-http://securityresponse.symantec.com/avcenter/security/Content/2007.05.16.html
windows/browser/notes_handler_cmdinject,CVE-2012-2174;OSVDB-83063;BID-54070;ZDI-12-154;URL-http://pwnanisec.blogspot.com/2012/10/exploiting-command-injection.html;URL-http://www-304.ibm.com/support/docview.wss?uid=swg21598348
windows/browser/novell_groupwise_gwcls1_actvx,CVE-2012-0439;OSVDB-89700;BID-57658;ZDI-13-008;URL-http://www.novell.com/support/kb/doc.php?id=7011688
windows/browser/novelliprint_callbackurl,CVE-2010-1527;OSVDB-67411;URL-http://secunia.com/secunia_research/2010-104/;EDB-15042
windows/browser/novelliprint_datetime,CVE-2009-1569;BID-37242;OSVDB-60804;URL-http://secunia.com/advisories/35004/
windows/browser/novelliprint_executerequest,CVE-2008-0935;OSVDB-42063;BID-27939
windows/browser/novelliprint_executerequest_dbg,CVE-2010-3106;OSVDB-66960;URL-http://dvlabs.tippingpoint.com/advisory/TPTI-10-06;EDB-15001
windows/browser/novelliprint_getdriversettings,CVE-2008-2908;OSVDB-46194;URL-http://secunia.com/advisories/30709/
windows/browser/novelliprint_getdriversettings_2,CVE-2010-4321;BID-44966;OSVDB-69357;ZDI-10-256;EDB-16014;URL-http://www.novell.com/support/viewContent.do?externalId=7007234
windows/browser/novelliprint_target_frame,CVE-2009-1568;BID-37242;OSVDB-60803;URL-http://secunia.com/advisories/37169/
windows/browser/ntr_activex_check_bof,CVE-2012-0266;OSVDB-78252;BID-51374;URL-http://secunia.com/secunia_research/2012-1/
windows/browser/ntr_activex_stopmodule,CVE-2012-0267;OSVDB-78253;BID-51374;URL-http://secunia.com/secunia_research/2012-2/
windows/browser/oracle_autovue_setmarkupmode,CVE-2012-0549;BID-53077;OSVDB-81439;URL-http://dvlabs.tippingpoint.com/advisory/TPTI-12-05;URL-http://www.oracle.com/technetwork/topics/security/cpuapr2012-366314.html;URL-https://community.rapid7.com/community/metasploit/blog/2012/08/15/the-stack-cookies-bypass-on-cve-2012-0549
windows/browser/oracle_dc_submittoexpress,CVE-2007-4607;OSVDB-38335;BID-25467;US-CERT-VU-281977
windows/browser/oracle_webcenter_checkoutandopen,CVE-2013-1559;OSVDB-92386;BID-59122;URL-http://www.oracle.com/technetwork/topics/security/cpuapr2013-1899555.html;ZDI-13-094
windows/browser/orbit_connecting,CVE-2009-0187;OSVDB-52294;BID-33894
windows/browser/ovftool_format_string,CVE-2012-3569;OSVDB-87117;BID-56468;URL-http://www.vmware.com/security/advisories/VMSA-2012-0015.html
windows/browser/pcvue_func,CVE-2011-4044;OSVDB-77561;BID-49795;URL-http://aluigi.altervista.org/adv/pcvue_1-adv.txt
windows/browser/persits_xupload_traversal,CVE-2009-3693;OSVDB-60001;URL-http://retrogod.altervista.org/9sg_hp_loadrunner.html
windows/browser/quickr_qp2_bof,CVE-2012-2176;OSVDB-82166;BID-53678;ZDI-12-134;URL-http://www-01.ibm.com/support/docview.wss?uid=swg21596191
windows/browser/real_arcade_installerdlg,OSVDB-71559;EDB-17105
windows/browser/realplayer_cdda_uri,CVE-2010-3747;OSVDB-68673;BID-44144;ZDI-10-210;URL-http://service.real.com/realplayer/security/10152010_player/en/
windows/browser/realplayer_console,CVE-2008-1309;OSVDB-42946;BID-28157;URL-http://secunia.com/advisories/29315/
windows/browser/realplayer_import,CVE-2007-5601;OSVDB-41430;BID-26130
windows/browser/realplayer_qcp,CVE-2011-2950;OSVDB-74549;BID-49172;ZDI-11-265;URL-http://service.real.com/realplayer/security/08162011_player/en/;URL-http://lists.helixcommunity.org/pipermail/datatype-cvs/2011-April/015469.html
windows/browser/realplayer_smil,CVE-2005-0455;OSVDB-14305;BID-12698
windows/browser/roxio_cineplayer,CVE-2007-1559;OSVDB-34779;BID-23412
windows/browser/safari_xslt_output,CVE-2011-1774;OSVDB-74017;URL-http://lists.apple.com/archives/Security-announce/2011/Jul/msg00002.html
windows/browser/samsung_neti_wiewer_backuptoavi_bof,CVE-2012-4333;OSVDB-81453;BID-53193;URL-http://aluigi.altervista.org/adv/netiware_1-adv.txt
windows/browser/sapgui_saveviewtosessionfile,CVE-2007-4475;OSVDB-53066;US-CERT-VU-985449
windows/browser/siemens_solid_edge_selistctrlx,OSVDB-93696;EDB-25712;URL-http://retrogod.altervista.org/9sg_siemens_adv_ii.htm
windows/browser/softartisans_getdrivename,CVE-2007-1682;OSVDB-47794;US-CERT-VU-914785;BID-30826
windows/browser/sonicwall_addrouteentry,CVE-2007-5603;OSVDB-39069;URL-http://www.sec-consult.com/303.html
windows/browser/symantec_altirisdeployment_downloadandinstall,BID-36346;CVE-2009-3028;OSVDB-57893
windows/browser/symantec_altirisdeployment_runcmd,CVE-2009-3033;BID-37092;OSVDB-60496
windows/browser/symantec_appstream_unsafe,CVE-2008-4388;OSVDB-51410
windows/browser/symantec_backupexec_pvcalendar,CVE-2007-6016;OSVDB-42358;BID-26904;URL-http://secunia.com/advisories/27885/
windows/browser/symantec_consoleutilities_browseandsavefile,CVE-2009-3031;OSVDB-59597;BID-36698;URL-http://sotiriu.de/adv/NSOADV-2009-001.txt;URL-http://www.symantec.com/business/security_response/securityupdates/detail.jsp?fid=security_advisory&pvid=security_advisory&year=2009&suid=20091102_00
windows/browser/synactis_connecttosynactis_bof,OSVDB-93754;EDB-25835
windows/browser/systemrequirementslab_unsafe,CVE-2008-4385;OSVDB-50122;US-CERT-VU-166651
windows/browser/teechart_pro,OSVDB-74446;URL-http://www.stratsec.net/Research/Advisories/TeeChart-Professional-Integer-Overflow
windows/browser/tom_sawyer_tsgetx71ex552,CVE-2011-2217;OSVDB-73211;BID-48099;URL-http://www.verisigninc.com/en_US/products-and-services/network-intelligence-availability/idefense/public-vulnerability-reports/articles/index.xhtml?id=911
windows/browser/trendmicro_extsetowner,CVE-2010-3189;OSVDB-67561;ZDI-10-165;EDB-14878
windows/browser/trendmicro_officescan,CVE-2007-0325;OSVDB-33040;BID-22585
windows/browser/tumbleweed_filetransfer,CVE-2008-1724;OSVDB-44252;URL-http://www.aushack.com/200708-tumbleweed.txt
windows/browser/ubisoft_uplay_cmd_exec,CVE-2012-4177;OSVDB-84402;URL-http://seclists.org/fulldisclosure/2012/Jul/375;URL-http://forums.ubi.com/showthread.php/699940-Uplay-PC-Patch-2-0-4-Security-fix
windows/browser/ultramjcam_openfiledig_bof,CVE-2012-4876;OSVDB-80661;EDB-18675
windows/browser/ultraoffice_httpupload,CVE-2008-3878;OSVDB-47866;BID-30861;EDB-6318
windows/browser/verypdf_pdfview,CVE-2008-5492;OSVDB-49871;BID-32313
windows/browser/viscom_movieplayer_drawtext,CVE-2010-0356;OSVDB-61634;EDB-12320
windows/browser/vlc_amv,CVE-2010-3275;OSVDB-71277;URL-http://www.coresecurity.com/content/vlc-vulnerabilities-amv-nsv-files;URL-http://git.videolan.org/?p=vlc/vlc-1.1.git;a=commitdiff;h=fe44129dc6509b3347113ab0e1a0524af1e0dd11
windows/browser/vlc_mms_bof,CVE-2012-1775;OSVDB-80188;URL-http://www.videolan.org/security/sa1201.html;URL-http://git.videolan.org/?p=vlc/vlc-2.0.git;a=commit;h=11a95cce96fffdbaba1be6034d7b42721667821c
windows/browser/webdav_dll_hijacker,URL-http://blog.zoller.lu/2010/08/cve-2010-xn-loadlibrarygetprocaddress.html;URL-http://www.acrossecurity.com/aspr/ASPR-2010-08-18-1-PUB.txt
windows/browser/webex_ucf_newobject,CVE-2008-3558;OSVDB-47344;BID-30578;EDB-6220;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=849;URL-http://www.trapkit.de/advisories/TKADV2008-009.txt;URL-http://tk-blog.blogspot.com/2008/09/vulnerability-rediscovery-xss-and-webex.html;URL-http://archives.neohapsis.com/archives/fulldisclosure/2008-08/0084.html;URL-http://www.cisco.com/en/US/products/products_security_advisory09186a00809e2006.shtml
windows/browser/wellintech_kingscada_kxclientdownload,CVE-2013-2827;OSVDB-102135;BID-64941;ZDI-14-011;URL-http://ics-cert.us-cert.gov/advisories/ICSA-13-344-01
windows/browser/winamp_playlist_unc,CVE-2006-0476;OSVDB-22789;BID-16410
windows/browser/winamp_ultravox,CVE-2008-0065;OSVDB-41707;BID-27344
windows/browser/windvd7_applicationtype,CVE-2007-0348;OSVDB-34315;BID-23071
windows/browser/winzip_fileview,CVE-2006-5198;OSVDB-30433;BID-21060
windows/browser/wmi_admintools,OSVDB-69942;CVE-2010-3973;BID-45546;URL-http://wooyun.org/bug.php?action=view&id=1006;URL-http://xcon.xfocus.net/XCon2010_ChenXie_EN.pdf;URL-http://secunia.com/advisories/42693;URL-http://www.microsoft.com/downloads/en/details.aspx?FamilyID=6430f853-1120-48db-8cc5-f2abdc3ed314
windows/browser/x360_video_player_set_text_bof,EDB-35948;URL-https://rh0dev.github.io/blog/2015/fun-with-info-leaks/
windows/browser/xmplay_asx,CVE-2006-6063;OSVDB-30537;BID-21206;URL-http://secunia.com/advisories/22999/
windows/browser/yahoomessenger_fvcom,CVE-2007-4515;OSVDB-37739;BID-25494;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=591
windows/browser/yahoomessenger_server,CVE-2007-3147;OSVDB-37082;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2007-June/063817.html
windows/browser/zenturiprogramchecker_unsafe,CVE-2007-2987;OSVDB-36715;BID-24217
windows/browser/zenworks_helplauncher_exec,CVE-2011-2657;OSVDB-76700;BID-50274;ZDI-11-318;URL-http://www.novell.com/support/viewContent.do?externalId=7009570&sliceId=1
windows/dcerpc/ms03_026_dcom,CVE-2003-0352;OSVDB-2100;MSB-MS03-026;BID-8205
windows/dcerpc/ms05_017_msmq,CVE-2005-0059;OSVDB-15458;MSB-MS05-017;BID-13112
windows/dcerpc/ms07_029_msdns_zonename,CVE-2007-1748;OSVDB-34100;MSB-MS07-029;URL-http://www.microsoft.com/technet/security/advisory/935964.mspx
windows/dcerpc/ms07_065_msmq,CVE-2007-3039;OSVDB-39123;MSB-MS07-065
windows/email/ms07_017_ani_loadimage_chunksize,MSB-MS07-017;CVE-2007-0038;CVE-2007-1765;OSVDB-33629;BID-23194;URL-http://www.microsoft.com/technet/security/advisory/935423.mspx;URL-http://www.determina.com/security_center/security_advisories/securityadvisory_0day_032907.asp;URL-http://www.determina.com/security.research/vulnerabilities/ani-header.html
windows/email/ms10_045_outlook_ref_only,MSB-MS10-045;CVE-2010-0266;OSVDB-66296;BID-41446;URL-http://www.akitasecurity.nl/advisory.php?id=AK20091001
windows/email/ms10_045_outlook_ref_resolve,MSB-MS10-045;CVE-2010-0266;OSVDB-66296;BID-41446;URL-http://www.akitasecurity.nl/advisory.php?id=AK20091001
windows/emc/alphastor_agent,CVE-2008-2158;OSVDB-45714;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=702
windows/emc/alphastor_device_manager_exec,CVE-2013-0928;ZDI-13-033
windows/emc/networker_format_string,CVE-2012-2288;OSVDB-85116;BID-55330;URL-http://blog.exodusintel.com/2012/08/29/when-wrapping-it-up-goes-wrong/;URL-http://aluigi.altervista.org/misc/aluigi0216_story.txt
windows/emc/replication_manager_exec,CVE-2011-0647;OSVDB-70853;BID-46235;URL-http://www.securityfocus.com/archive/1/516260;ZDI-11-061
windows/fileformat/a_pdf_wav_to_mp3,OSVDB-67241;EDB-14676;EDB-14681
windows/fileformat/abbs_amp_lst,OSVDB-75096;EDB-25204
windows/fileformat/acdsee_fotoslate_string,CVE-2011-2595;OSVDB-75425;BID-49558
windows/fileformat/acdsee_xpm,CVE-2007-2193;OSVDB-35236;BID-23620
windows/fileformat/actfax_import_users_bof,OSVDB-85175;EDB-20915;URL-http://www.pwnag3.com/2012/08/actfax-local-privilege-escalation.html
windows/fileformat/activepdf_webgrabber,OSVDB-64579;URL-http://www.activepdf.com/products/serverproducts/webgrabber/
windows/fileformat/adobe_collectemailinfo,CVE-2007-5659;OSVDB-41495
windows/fileformat/adobe_cooltype_sing,CVE-2010-2883;OSVDB-67849;URL-http://contagiodump.blogspot.com/2010/09/cve-david-leadbetters-one-point-lesson.html;URL-http://www.adobe.com/support/security/advisories/apsa10-02.html
windows/fileformat/adobe_flashplayer_button,CVE-2010-3654;OSVDB-68932;BID-44504;URL-http://www.adobe.com/support/security/advisories/apsa10-05.html;URL-http://blog.fortinet.com/fuzz-my-life-flash-player-zero-day-vulnerability-cve-2010-3654/;URL-http://feliam.wordpress.com/2010/02/11/flash-on-a-pdf-with-minipdf-py/
windows/fileformat/adobe_flashplayer_newfunction,CVE-2010-1297;OSVDB-65141;BID-40586;URL-http://www.adobe.com/support/security/advisories/apsa10-01.html;URL-http://feliam.wordpress.com/2010/02/11/flash-on-a-pdf-with-minipdf-py/
